lng,lat,Borough,ZipCode,BuildingNumber,StreetName,FiscalYear,PlantingSpaceID,CommunityBoard,PlantingSeason,CityCouncil,TreeID,WOId,WOStatus,CompletedDate
-73.83910507,40.65162156,Queens,11414,163-26,92 STREET,0,9027693,410,06/30/2024,32,12863074,16123908,Completed,2022-05-02 00:00:00
-73.84503874,40.65248242,Queens,11414,162-024,86 STREET,0,9479587,410,12/31/2024,32,12838049,17280076,Completed,2022-05-03 00:00:00
-73.84501617,40.65236740,Queens,11414,162-028,86 STREET,0,7812874,410,06/30/2024,32,12863067,12904639,Completed,2022-05-03 00:00:00
-73.84482849,40.65227086,Queens,11414,162-031,86 STREET,0,7812486,410,06/30/2024,32,12863068,12904638,Completed,2022-05-03 00:00:00
-73.84495642,40.65214870,Queens,11414,162-036,86 STREET,0,7812485,410,06/30/2024,32,12863069,12905058,Completed,2022-05-03 00:00:00
-73.84506499,40.65257536,Queens,11414,162-020,86 STREET,0,7812487,410,06/30/2024,32,12865427,12904640,Completed,2022-05-03 00:00:00
-73.80672261,40.79015962,Queens,11357,154-021,13 AVENUE,0,7182080,407,06/30/2024,19,12944476,11101266,Completed,2022-05-09 00:00:00
-73.80078144,40.78968372,Queens,11357,160-031,13 AVENUE,0,1390694,407,06/30/2024,19,12944477,11103806,Completed,2022-05-09 00:00:00
-73.80077019,40.78957706,Queens,11357,160-034,13 AVENUE,0,7200769,407,06/30/2024,19,12944478,11104705,Completed,2022-05-09 00:00:00
-73.80055975,40.78956206,Queens,11357,160-040,13 AVENUE,0,7182102,407,06/30/2024,19,12944479,11104703,Completed,2022-05-09 00:00:00
-73.80666887,40.79004576,Queens,11357,154-020,13 AVENUE,0,7198529,407,06/30/2024,19,12944843,11100917,Completed,2022-05-09 00:00:00
-73.79912293,40.78915047,Queens,11357,162-033,14 AVENUE,0,7182093,407,06/30/2024,19,12941736,11100940,Completed,2022-05-09 00:00:00
-73.79902963,40.78916400,Queens,11357,162-033,14 AVENUE,0,7198536,407,06/30/2024,19,12941737,11098329,Completed,2022-05-09 00:00:00
-73.79893458,40.78953743,Queens,11357,162-039,13 AVENUE,0,7182097,407,06/30/2024,19,12941738,11098349,Completed,2022-05-09 00:00:00
-73.79870139,40.78952445,Queens,11357,162-041,13 AVENUE,0,7199941,407,06/30/2024,19,12941741,11098343,Completed,2022-05-09 00:00:00
-73.81223149,40.79318664,Queens,11357,151-19,10 AVENUE,0,8475833,407,06/30/2024,19,12941727,14576455,Completed,2022-05-09 00:00:00
-73.81172415,40.79319853,Queens,11357,151-32,10 AVENUE,0,8475825,407,06/30/2024,19,12941728,14575246,Completed,2022-05-09 00:00:00
-73.81111563,40.79344842,Queens,11357,151-51,10 AVENUE,0,4318032,407,06/30/2024,19,12941729,14583988,Completed,2022-05-09 00:00:00
-73.81191413,40.79222334,Queens,11357,151-17,11 AVENUE,0,8475838,407,06/30/2024,19,12941730,14576451,Completed,2022-05-09 00:00:00
-73.81158104,40.79230204,Queens,11357,151-27,11 AVENUE,0,8475841,407,06/30/2024,19,12941731,14576450,Completed,2022-05-09 00:00:00
-73.81257564,40.79310701,Queens,11357,9-17,CLINTONVILLE STREET,0,8475828,407,06/30/2024,19,12944468,14575239,Completed,2022-05-09 00:00:00
-73.81210948,40.79310267,Queens,11357,151-22,10 AVENUE,0,8475839,407,06/30/2024,19,12944469,14575245,Completed,2022-05-09 00:00:00
-73.81179069,40.79225435,Queens,11357,151-17,11 AVENUE,0,8475831,407,06/30/2024,19,12944470,14575235,Completed,2022-05-09 00:00:00
-73.81133322,40.79235564,Queens,11357,151-35,11 AVENUE,0,8475829,407,06/30/2024,19,12941732,14576448,Completed,2022-05-09 00:00:00
-73.80092404,40.78969674,Queens,11357,160-027,13 AVENUE,0,7200344,407,06/30/2024,19,12941734,11098395,Completed,2022-05-09 00:00:00
-73.80039231,40.78943586,Queens,11357,160-40,13 AVENUE,0,7184079,407,06/30/2024,19,12941735,11103793,Completed,2022-05-09 00:00:00
-73.81108938,40.79240578,Queens,11357,151-41,11 AVENUE,0,8475832,407,06/30/2024,19,12944471,14576446,Completed,2022-05-09 00:00:00
-73.80794451,40.79151708,Queens,11357,152-60,12 AVENUE,0,8475837,407,06/30/2024,19,12944472,14576442,Completed,2022-05-09 00:00:00
-73.84401525,40.57600098,Queens,11694,155,BEACH 125 STREET,0,1221497,414,12/31/2024,32,12852228,17458863,Completed,2022-05-09 00:00:00
-73.84576316,40.57698393,Queens,11694,201,BEACH 126 STREET,0,9410404,414,12/31/2024,32,12853117,17073298,Completed,2022-05-09 00:00:00
-73.85051413,40.65893679,Queens,11414,158-14,82 STREET,0,8968540,410,06/30/2024,32,12863058,15983428,Completed,2022-05-09 00:00:00
-73.84998871,40.65680614,Queens,11414,159-30,82 ST,0,8968543,410,06/30/2024,32,12838036,15983399,Completed,2022-05-09 00:00:00
-73.85032364,40.65585399,Queens,11414,81-08,160 AVENUE,0,2731947,410,06/30/2024,32,12838035,15983412,Completed,2022-05-09 00:00:00
-73.85024650,40.65787355,Queens,11414,81-19,159 AVENUE,0,8968530,410,06/30/2024,32,12838034,15983403,Completed,2022-05-09 00:00:00
-73.85046175,40.65871528,Queens,11414,158-22,82 STREET,0,8968539,410,06/30/2024,32,12838037,15983430,Completed,2022-05-09 00:00:00
-73.85037520,40.65838682,Queens,11414,158-34,82 STREET,0,8968532,410,06/30/2024,32,12838038,15983413,Completed,2022-05-09 00:00:00
-73.84992166,40.65707121,Queens,11414,159-19,82 STREET,0,8968527,410,06/30/2024,32,12838039,15983409,Completed,2022-05-09 00:00:00
-73.84996742,40.65672165,Queens,11414,159-36,82 ST,0,8968529,410,06/30/2024,32,12838040,15983400,Completed,2022-05-09 00:00:00
-73.84977852,40.65649116,Queens,11414,159-43,82 STREET,0,4991636,410,06/30/2024,32,12838041,15983415,Completed,2022-05-09 00:00:00
-73.85004716,40.65604911,Queens,11414,159-52,82 STREET,0,2731924,410,06/30/2024,32,12838042,15983408,Completed,2022-05-09 00:00:00
-73.84987321,40.66068430,Queens,11414,157-17,83 STREET,0,2615955,410,06/30/2024,32,12838043,15983420,Completed,2022-05-09 00:00:00
-73.84904598,40.65737591,Queens,11414,159-15,83 STREET,0,8968531,410,06/30/2024,32,12838045,15983414,Completed,2022-05-09 00:00:00
-73.84705361,40.65460897,Queens,11414,161-003,84 STREET,0,4933605,410,06/30/2024,32,12838046,16123459,Completed,2022-05-09 00:00:00
-73.84696046,40.65462509,Queens,11414,161-003,84 STREET,0,9027580,410,06/30/2024,32,12838047,16123457,Completed,2022-05-09 00:00:00
-73.84642589,40.65427229,Queens,11414,161-16,85 STREET,0,2730169,410,06/30/2024,32,12838048,12975546,Completed,2022-05-09 00:00:00
-73.85043068,40.65859589,Queens,11414,158-26,82 STREET,0,8968535,410,06/30/2024,32,12841783,15983401,Completed,2022-05-09 00:00:00
-73.85040565,40.65849337,Queens,11414,158-30,82 STREET,0,8968536,410,06/30/2024,32,12863059,15983426,Completed,2022-05-09 00:00:00
-73.85032833,40.65816784,Queens,11414,158-42,82 STREET,0,8968541,410,06/30/2024,32,12863060,15983422,Completed,2022-05-09 00:00:00
-73.85029894,40.65805533,Queens,11414,158-46,82 STREET,0,8968546,410,06/30/2024,32,12863061,15983427,Completed,2022-05-09 00:00:00
-73.85026995,40.65794584,Queens,11414,158-50,82 STREET,0,8968548,410,06/30/2024,32,12863062,15983418,Completed,2022-05-09 00:00:00
-73.84991734,40.65653176,Queens,11414,159-40,82 STREET,0,8968537,410,06/30/2024,32,12863063,15983410,Completed,2022-05-09 00:00:00
-73.85021427,40.65603177,Queens,11414,159-052,82 STREET,0,8968534,410,06/30/2024,32,12863064,15983417,Completed,2022-05-09 00:00:00
-73.84884259,40.65656363,Queens,11414,159-45,83 STREET,0,8968538,410,06/30/2024,32,12863065,15983421,Completed,2022-05-09 00:00:00
-73.84626874,40.65361039,Queens,11414,161-040,85 STREET,0,7843465,410,06/30/2024,32,12863066,12975549,Completed,2022-05-09 00:00:00
-73.84149632,40.77912734,Queens,11356,22-33,127 STREET,0,8905858,407,06/30/2024,19,12941724,15834083,Completed,2022-05-09 00:00:00
-73.84147520,40.77943976,Queens,11356,22-23,127 STREET,0,8905854,407,06/30/2024,19,12941725,15834090,Completed,2022-05-09 00:00:00
-73.84149631,40.77919744,Queens,11356,22-33,127 STREET,0,8905853,407,06/30/2024,19,12944464,15834088,Completed,2022-05-09 00:00:00
-73.84148580,40.77929142,Queens,11356,22-29,127 STREET,0,8905857,407,06/30/2024,19,12944465,15834089,Completed,2022-05-09 00:00:00
-73.85962581,40.57042987,Queens,11694,182,BEACH 144 STREET,0,1222446,414,12/31/2024,32,12837975,15927490,Completed,2022-05-09 00:00:00
-73.84538739,40.57839469,Queens,11694,241,BEACH 125 STREET,0,9410775,414,12/31/2024,32,12837991,17073206,Completed,2022-05-09 00:00:00
-73.83999903,40.65143836,Queens,11414,163-34,91 STREET,0,5017878,410,06/30/2024,32,12838051,16123461,Completed,2022-05-09 00:00:00
-73.84222350,40.64938880,Queens,11414,164-025,88 STREET,0,5186470,410,06/30/2024,32,12838050,16124781,Completed,2022-05-09 00:00:00
-73.83900109,40.65177597,Queens,11414,163-22,92 STREET,0,9027692,410,06/30/2024,32,12838052,16123903,Completed,2022-05-09 00:00:00
-73.83898051,40.65170171,Queens,11414,163-26,92 STREET,0,9027690,410,06/30/2024,32,12838053,16123907,Completed,2022-05-09 00:00:00
-73.83896791,40.65163580,Queens,11414,163-26,92 STREET,0,9027694,410,06/30/2024,32,12838054,16123906,Completed,2022-05-09 00:00:00
-73.83891769,40.65145722,Queens,11414,163-34,92 STREET,0,9027575,410,06/30/2024,32,12838055,16123455,Completed,2022-05-09 00:00:00
-73.83889991,40.65137614,Queens,11414,163-34,92 STREET,0,9027576,410,06/30/2024,32,12838056,16123460,Completed,2022-05-09 00:00:00
-73.84229788,40.64848800,Queens,11414,164-052,88 STREET,0,7812865,410,06/30/2024,32,12863070,12904616,Completed,2022-05-09 00:00:00
-73.83997712,40.65134766,Queens,11414,163-36,91 STREET,0,4955469,410,06/30/2024,32,12863072,16123467,Completed,2022-05-09 00:00:00
-73.83887564,40.65128518,Queens,11414,163-38,92 STREET,0,9027578,410,06/30/2024,32,12863075,16123456,Completed,2022-05-09 00:00:00
-73.84623001,40.65348482,Queens,11414,161-44,85 STREET,0,2730175,410,06/30/2024,32,12864575,12982011,Completed,2022-05-09 00:00:00
-73.84989365,40.65696398,Queens,11414,159-25,82 STREET,0,4954446,410,06/30/2024,32,12865425,15983406,Completed,2022-05-09 00:00:00
-73.84761602,40.78948347,Queens,11356,120-07,9 AVENUE,0,719523,407,06/30/2024,19,12944467,14583991,Completed,2022-05-09 00:00:00
-73.79798705,40.78627582,Queens,11357,164-17,CROSS ISLAND PARKWAY SR NORTH,0,4299314,407,06/30/2024,19,12944482,10214376,Completed,2022-05-09 00:00:00
-73.83962819,40.77647702,Queens,11356,129-05,25 AV,0,8909205,407,06/30/2024,19,12941711,15842345,Completed,2022-05-09 00:00:00
-73.84008305,40.77657404,Queens,11356,128-17,25 AVENUE,0,8905855,407,06/30/2024,19,12941712,15842359,Completed,2022-05-09 00:00:00
-73.84056439,40.77658937,Queens,11356,128-003,25 AVENUE,0,1274281,407,06/30/2024,19,12941713,15834084,Completed,2022-05-09 00:00:00
-73.84044237,40.77658111,Queens,11356,128-003,25 AVENUE,0,2725394,407,06/30/2024,19,12941714,15834086,Completed,2022-05-09 00:00:00
-73.84034521,40.77658998,Queens,11356,128-003,25 AVENUE,0,8905856,407,06/30/2024,19,12941715,15834087,Completed,2022-05-09 00:00:00
-73.83951072,40.77649423,Queens,11356,129-05,25 AVENUE,0,8909196,407,06/30/2024,19,12941716,15842358,Completed,2022-05-09 00:00:00
-73.84004310,40.77643899,Queens,11356,128-17,25 AVENUE,0,8909194,407,06/30/2024,19,12941717,15842366,Completed,2022-05-09 00:00:00
-73.84030260,40.77644790,Queens,11356,128-17,25 AVENUE,0,8909193,407,06/30/2024,19,12941719,15842362,Completed,2022-05-09 00:00:00
-73.84086143,40.77646245,Queens,11356,128-03,25 AVENUE,0,8909195,407,06/30/2024,19,12941720,15842360,Completed,2022-05-09 00:00:00
-73.84134901,40.77661961,Queens,11356,127-03,25 AVENUE,0,8909201,407,06/30/2024,19,12941722,15842352,Completed,2022-05-09 00:00:00
-73.83985923,40.77644532,Queens,11356,128-17,25 AVENUE,0,8909198,407,06/30/2024,19,12944455,15842349,Completed,2022-05-09 00:00:00
-73.84012539,40.77644028,Queens,11356,128-17,25 AVENUE,0,8909200,407,06/30/2024,19,12944456,15842354,Completed,2022-05-09 00:00:00
-73.84155503,40.77662601,Queens,11356,127-03,25 AVENUE,0,8909204,407,06/30/2024,19,12944457,15842348,Completed,2022-05-09 00:00:00
-73.83977622,40.77645241,Queens,11356,128-17,25 AVENUE,0,8909199,407,06/30/2024,19,12944458,15842344,Completed,2022-05-09 00:00:00
-73.84067458,40.77645747,Queens,11356,128-03,25 AVENUE,0,8909203,407,06/30/2024,19,12944459,15842351,Completed,2022-05-09 00:00:00
-73.84057508,40.77645493,Queens,11356,128-03,25 AVENUE,0,8909197,407,06/30/2024,19,12944460,15842364,Completed,2022-05-09 00:00:00
-73.84048077,40.77645086,Queens,11356,128-03,25 AVENUE,0,8909207,407,06/30/2024,19,12944461,15842367,Completed,2022-05-09 00:00:00
-73.84144838,40.77662027,Queens,11356,127-03,25 AVENUE,0,8909208,407,06/30/2024,19,12944462,15842350,Completed,2022-05-09 00:00:00
-73.84020694,40.77644559,Queens,11356,128-17,25 AVENUE,0,8909202,407,06/30/2024,19,12945651,15842356,Completed,2022-05-09 00:00:00
-73.82805515,40.77766114,Queens,0,1402,20 AVENUE,0,8463065,407,06/30/2024,0,12941708,14539239,Completed,2022-05-09 00:00:00
-73.82767922,40.77829608,Queens,11357,1402,20 AVENUE,0,1580356,407,06/30/2024,19,12941709,14539243,Completed,2022-05-09 00:00:00
-73.82787642,40.77795242,Queens,0,1402,20 AVENUE,0,1580358,407,06/30/2024,0,12941710,14539663,Completed,2022-05-09 00:00:00
-73.82754438,40.77853524,Queens,0,1402,20 AVENUE,0,8461851,407,06/30/2024,0,12944449,14543424,Completed,2022-05-09 00:00:00
-73.82771589,40.77823218,Queens,11357,1402,20 AVENUE,0,1580357,407,06/30/2024,19,12944450,14539665,Completed,2022-05-09 00:00:00
-73.82801413,40.77771241,Queens,11357,1402,20 AVENUE,0,1580360,407,06/30/2024,19,12944451,14539240,Completed,2022-05-09 00:00:00
-73.82808588,40.77759507,Queens,11357,1402,20 AVENUE,0,8461848,407,06/30/2024,19,12944452,14539660,Completed,2022-05-09 00:00:00
-73.82824805,40.77730667,Queens,0,1402,20 AVENUE,0,8461847,407,06/30/2024,0,12944453,14539656,Completed,2022-05-09 00:00:00
-73.82764255,40.77835998,Queens,11357,1402,20 AVENUE,0,1580355,407,06/30/2024,19,12944454,14539247,Completed,2022-05-09 00:00:00
-73.82735874,40.77885459,Queens,11357,1402,20 AVENUE,0,1580353,407,06/30/2024,19,12945650,14539672,Completed,2022-05-09 00:00:00
-73.82750483,40.77859999,Queens,11357,14-02,20 AVENUE,0,1580354,407,06/30/2024,19,13503732,14539250,Completed,2022-05-09 00:00:00
-73.84986523,40.65683078,Queens,11414,159-29,82 STREET,0,8968544,410,06/30/2024,32,0,15983404,Completed,2022-05-09 00:00:00
-73.81620297,40.58549443,Queens,11693,92-050,HOLLAND AVENUE,0,9526141,414,12/31/2024,32,12867213,17405091,Completed,2022-05-10 00:00:00
-73.84042591,40.86955617,Bronx,10469,2950,KINGSLAND AVENUE,0,8396545,212,06/30/2024,12,13061727,14343967,Completed,2022-05-11 00:00:00
-73.84414088,40.57623320,Queens,11694,163,BEACH 125 STREET,0,9410362,414,12/31/2024,32,12944617,17074306,Completed,2022-05-11 00:00:00
-73.84704595,40.58125189,Queens,11694,511,BEACH 125 STREET,0,2877712,414,06/30/2024,32,12944851,8552883,Completed,2022-05-11 00:00:00
-73.84700215,40.58117603,Queens,11694,509,BEACH 125 STREET,0,2877713,414,12/31/2024,32,12945665,17073258,Completed,2022-05-11 00:00:00
-73.84668827,40.58063959,Queens,11694,125-003,CRONSTON AVENUE,0,9410386,414,12/31/2024,32,12838078,17073255,Completed,2022-05-11 00:00:00
-73.78027807,40.59529068,Queens,11691,49-001,BEACH CHANNEL DRIVE,0,9479660,414,12/31/2024,31,12838108,17466687,Completed,2022-05-12 00:00:00
-73.84141292,40.67308833,Queens,11417,135-30,95 STREET,0,4996581,410,06/30/2024,32,12941888,16007463,Completed,2022-05-12 00:00:00
-73.84139669,40.67299498,Queens,11417,135-32,95 STREET,0,8980705,410,06/30/2024,32,12941889,16007461,Completed,2022-05-12 00:00:00
-73.84111017,40.67186387,Queens,11417,137-18,95 STREET,0,8980717,410,06/30/2024,32,12941890,16007678,Completed,2022-05-12 00:00:00
-73.84107354,40.67174394,Queens,11417,137-22,95 STREET,0,8980775,410,06/30/2024,32,12941891,16007680,Completed,2022-05-12 00:00:00
-73.84156164,40.67369052,Queens,11417,94-20,LINDEN BOULEVARD ,0,8980716,410,06/30/2024,32,12941892,16007451,Completed,2022-05-12 00:00:00
-73.84029021,40.67394495,Queens,11417,135-01,96 STREET,0,8980777,410,06/30/2024,32,12941893,16007683,Completed,2022-05-12 00:00:00
-73.84132026,40.67271721,Queens,11417,94-19,PITKIN AVENUE ,0,8980714,410,06/30/2024,32,12941894,16007456,Completed,2022-05-12 00:00:00
-73.84129583,40.67260462,Queens,11417,94-19,PITKIN AVENUE,0,4990580,410,06/30/2024,32,12941895,16007455,Completed,2022-05-12 00:00:00
-73.84131161,40.67266568,Queens,11417,94-19,PITKIN AVENUE ,0,8980713,410,06/30/2024,32,12941896,16007469,Completed,2022-05-12 00:00:00
-73.84114245,40.67199384,Queens,11417,137-14,95 STREET,0,8980706,410,06/30/2024,32,12944649,16007470,Completed,2022-05-12 00:00:00
-73.84039420,40.67395339,Queens,11417,135-01,96 STREET,0,8980774,410,06/30/2024,32,12944650,16007674,Completed,2022-05-12 00:00:00
-73.84016430,40.67394241,Queens,11417,96-10,LINDEN BLVD,0,8980776,410,06/30/2024,32,12944651,16007679,Completed,2022-05-12 00:00:00
-73.84145672,40.67318386,Queens,11417,135-26,95 STREET,0,5634680,410,06/30/2024,32,12945666,16007460,Completed,2022-05-12 00:00:00
-73.82633319,40.66880956,Queens,11420,149-28,114 PLACE,0,4429499,410,06/30/2024,32,12944642,15988431,Completed,2022-05-12 00:00:00
-73.81985281,40.66776128,Queens,11420,149-026,121 STREET,0,9092450,410,06/30/2024,32,12944643,16264919,Completed,2022-05-12 00:00:00
-73.81987831,40.66764438,Queens,11420,149-28,121 STREET,0,4281407,410,06/30/2024,32,12944644,16265770,Completed,2022-05-12 00:00:00
-73.84144509,40.67073075,Queens,11417,94-04,149 AVENUE,0,208921,410,06/30/2024,32,12944645,16007462,Completed,2022-05-12 00:00:00
-73.84043624,40.67087159,Queens,11417,95-08,149 AVENUE,0,2961038,410,12/31/2024,32,12944646,17280072,Completed,2022-05-12 00:00:00
-73.82579105,40.66943506,Queens,11420,114-28,149 AVENUE,0,4290292,410,06/30/2024,32,12941884,14344425,Completed,2022-05-12 00:00:00
-73.82556261,40.66939413,Queens,11420,114-34,149 AVENUE,0,4301626,410,06/30/2024,32,12941885,14332077,Completed,2022-05-12 00:00:00
-73.82565349,40.66941041,Queens,11420,114-34,149 AVENUE,0,4311442,410,06/30/2024,32,12941886,14332079,Completed,2022-05-12 00:00:00
-73.82012255,40.66685209,Queens,11420,120-19,150 AVENUE,0,4436223,410,06/30/2024,32,12941887,16264921,Completed,2022-05-12 00:00:00
-73.84171093,40.67099469,Queens,11417,94-01,149 AVENUE,0,4937762,410,06/30/2024,32,12941880,16007454,Completed,2022-05-12 00:00:00
-73.84137258,40.67073411,Queens,11417,94-10,149 AVENUE,0,5015461,410,06/30/2024,32,12944639,16007471,Completed,2022-05-12 00:00:00
-73.84173013,40.67108153,Queens,11417,94-01,149 AVENUE,0,8980701,410,06/30/2024,32,12944640,16007457,Completed,2022-05-12 00:00:00
-73.84168565,40.67089928,Queens,11417,94-01,149 AVENUE,0,8980707,410,06/30/2024,32,12944641,16007450,Completed,2022-05-12 00:00:00
-73.84471095,40.65116243,Queens,11414,163-024,86 STREET,0,7812483,410,06/30/2024,32,12941874,12905057,Completed,2022-05-12 00:00:00
-73.84435128,40.65412198,Queens,11414,161-031,87 STREET,0,8265448,410,06/30/2024,32,12941875,14014666,Completed,2022-05-12 00:00:00
-73.84085912,40.65490409,Queens,11414,161-20,91 STREET,0,9027581,410,06/30/2024,32,12941876,16123453,Completed,2022-05-12 00:00:00
-73.84088833,40.65501908,Queens,11414,161-16,91 STREET,0,5006792,410,06/30/2024,32,12941877,16123462,Completed,2022-05-12 00:00:00
-73.84452594,40.65106004,Queens,11414,163-027,86 STREET,0,7813717,410,06/30/2024,32,12944630,12904632,Completed,2022-05-12 00:00:00
-73.84259154,40.65087226,Queens,11414,163-41,88 STREET,0,5009664,410,06/30/2024,32,12944631,16124782,Completed,2022-05-12 00:00:00
-73.84080548,40.65469390,Queens,11414,161-28,91 STREET,0,9027579,410,06/30/2024,32,12944632,16123464,Completed,2022-05-12 00:00:00
-73.85696496,40.66167985,Queens,11414,76-02,156 AVENUE,0,8989101,410,06/30/2024,32,12944633,16029524,Completed,2022-05-12 00:00:00
-73.84315837,40.66223541,Queens,11414,90-09,157 AVENUE,0,2724790,410,06/30/2024,32,12944853,14012912,Completed,2022-05-12 00:00:00
-73.84458713,40.65127154,Queens,11414,163-019,86 STREET,0,7812484,410,06/30/2024,32,12954288,12904635,Completed,2022-05-12 00:00:00
-73.82004972,40.66713027,Queens,11420,149-046,121 STREET,0,9092115,410,06/30/2024,32,12941881,16264920,Completed,2022-05-12 00:00:00
-73.82617412,40.66932470,Queens,11420,114-18,149 AVENUE,0,4425636,410,06/30/2024,32,12941882,15994874,Completed,2022-05-12 00:00:00
-73.82613848,40.66944013,Queens,11420,114-18,149 AVENUE,0,4416406,410,06/30/2024,32,12941883,15994468,Completed,2022-05-12 00:00:00
-73.84008251,40.67393183,Queens,11417,96-12,LINDEN BLVD,0,8980773,410,06/30/2024,32,12944652,16007673,Completed,2022-05-12 00:00:00
-73.78875309,40.58928929,Queens,11692,115,BEACH 59 STREET,0,9526149,414,12/31/2024,31,12828266,17280128,Completed,2022-05-12 00:00:00
